STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2018031403;   10;   3.4; 300;eor
       5705;2018031404;   10;   2.8; 300;eor
       5705;2018031405;   10;   2.5; 290;eor
       5705;2018031406;   10;   2.3; 260;eor
       5705;2018031407;   10;   1.9; 260;eor
       5705;2018031408;   10;   1.0; 230;eor
       5705;2018031409;   10;   2.4; 260;eor
       5705;2018031410;   10;   3.0; 270;eor
       5705;2018031411;   10;   3.0; 260;eor
       5705;2018031412;   10;   2.2; 280;eor
       5705;2018031413;   10;   2.1; 280;eor
       5705;2018031414;   10;   1.3; 300;eor
       5705;2018031415;   10;   1.7; 180;eor
       5705;2018031416;   10;   1.8; 140;eor
       5705;2018031417;   10;   2.2; 170;eor
       5705;2018031418;   10;   4.0; 120;eor
       5705;2018031419;   10;   4.6; 100;eor
       5705;2018031420;   10;   2.3; 140;eor
       5705;2018031421;   10;   2.6; 140;eor
       5705;2018031422;   10;   3.8; 120;eor
       5705;2018031423;   10;   4.2; 120;eor
       5705;2018031500;   10;   4.0; 130;eor
       5705;2018031501;   10;   4.7; 120;eor
       5705;2018031502;   10;   3.9; 120;eor
       5705;2018031503;   10;   2.3; 110;eor
       5705;2018031504;   10;   2.8; 100;eor
       5705;2018031505;   10;   3.0; 100;eor
       5705;2018031506;   10;   2.8; 100;eor
       5705;2018031507;   10;   4.6;  90;eor
       5705;2018031508;   10;   4.2; 110;eor
       5705;2018031509;   10;   6.2; 120;eor
       5705;2018031510;   10;   7.8; 120;eor
       5705;2018031511;   10;   8.3; 120;eor
       5705;2018031512;   10;   8.3; 110;eor
       5705;2018031513;   10;   8.0; 120;eor
       5705;2018031514;   10;   7.0; 130;eor
       5705;2018031515;   10;   7.7; 110;eor
       5705;2018031516;   10;   7.8; 100;eor
       5705;2018031517;   10;   8.2; 110;eor
       5705;2018031518;   10;   7.2; 100;eor
       5705;2018031519;   10;   5.6; 100;eor
       5705;2018031520;   10;   5.0;  80;eor
       5705;2018031521;   10;   3.9;  90;eor
       5705;2018031522;   10;   4.4; 100;eor
       5705;2018031523;   10;   6.0; 100;eor
       5705;2018031600;   10;   4.2; 100;eor
       5705;2018031601;   10;   1.6;  80;eor
       5705;2018031602;   10;   0.8; 310;eor
       5705;2018031603;   10;   1.0; 240;eor
       5705;2018031604;   10;   1.2; 220;eor
       5705;2018031605;   10;   1.3; 240;eor
       5705;2018031606;   10;   1.3; 260;eor
       5705;2018031607;   10;   1.8; 190;eor
       5705;2018031608;   10;   2.3; 230;eor
       5705;2018031609;   10;   2.6; 250;eor
       5705;2018031610;   10;   2.8; 250;eor
       5705;2018031611;   10;   1.7; 240;eor
       5705;2018031612;   10;   2.4; 250;eor
       5705;2018031613;   10;   3.7; 290;eor
       5705;2018031614;   10;   4.7; 290;eor
       5705;2018031615;   10;   4.4; 300;eor
       5705;2018031616;   10;   3.4; 300;eor
       5705;2018031617;   10;   2.8; 290;eor
       5705;2018031618;   10;   2.4; 300;eor
       5705;2018031619;   10;   1.8; 320;eor
       5705;2018031620;   10;   4.6;  50;eor
       5705;2018031621;   10;   5.6;  50;eor
       5705;2018031622;   10;   4.6;  50;eor
       5705;2018031623;   10;   3.2;  60;eor
       5705;2018031700;   10;   4.0;  80;eor
       5705;2018031701;   10;   4.1;  80;eor
       5705;2018031702;   10;   5.1;  70;eor
       5705;2018031703;   10;   5.0;  70;eor
       5705;2018031704;   10;   4.3;  70;eor
       5705;2018031705;   10;   5.5;  80;eor
       5705;2018031706;   10;   5.8;  70;eor
       5705;2018031707;   10;   5.9;  70;eor
       5705;2018031708;   10;   7.2;  80;eor
       5705;2018031709;   10;   7.7;  80;eor
       5705;2018031710;   10;   8.1;  80;eor
       5705;2018031711;   10;   9.2;  80;eor
       5705;2018031712;   10;   8.1;  80;eor
       5705;2018031713;   10;   8.4;  80;eor
       5705;2018031714;   10;   8.1;  80;eor
       5705;2018031715;   10;   8.0;  80;eor
       5705;2018031716;   10;   7.4;  70;eor
       5705;2018031717;   10;   8.8;  70;eor
       5705;2018031718;   10;   7.0;  70;eor
       5705;2018031719;   10;   7.3;  80;eor
       5705;2018031720;   10;   8.4;  80;eor
       5705;2018031721;   10;   8.5;  80;eor
       5705;2018031722;   10;   7.4;  80;eor
       5705;2018031723;   10;   8.0;  80;eor
       5705;2018031800;   10;   7.6;  70;eor
       5705;2018031801;   10;   6.1;  70;eor
       5705;2018031802;   10;   5.9;  70;eor
       5705;2018031803;   10;   5.5;  70;eor
       5705;2018031804;   10;   5.2;  70;eor
       5705;2018031805;   10;   5.9;  70;eor
       5705;2018031806;   10;   5.4;  70;eor
       5705;2018031807;   10;   5.3;  70;eor
       5705;2018031808;   10;   6.0;  80;eor
       5705;2018031809;   10;   5.7;  70;eor
       5705;2018031810;   10;   6.7;  80;eor
       5705;2018031811;   10;   6.0;  90;eor
       5705;2018031812;   10;   5.2;  80;eor
       5705;2018031813;   10;   7.1;  90;eor
       5705;2018031814;   10;   6.9;  80;eor
       5705;2018031815;   10;   5.9;  70;eor
       5705;2018031816;   10;   7.2;  80;eor
       5705;2018031817;   10;   7.0;  90;eor
       5705;2018031818;   10;   6.4;  80;eor
       5705;2018031819;   10;   5.2;  70;eor
       5705;2018031820;   10;   4.8;  70;eor
       5705;2018031821;   10;   4.9;  70;eor
       5705;2018031822;   10;   4.9;  70;eor
       5705;2018031823;   10;   4.5;  60;eor
       5705;2018031900;   10;   4.7;  70;eor
       5705;2018031901;   10;   4.5;  80;eor
       5705;2018031902;   10;   3.4;  70;eor
       5705;2018031903;   10;   3.8;  70;eor
       5705;2018031904;   10;   3.8;  60;eor
       5705;2018031905;   10;   4.2;  70;eor
       5705;2018031906;   10;   4.2;  70;eor
       5705;2018031907;   10;   4.4;  70;eor
       5705;2018031908;   10;   4.6;  70;eor
       5705;2018031909;   10;   4.7;  80;eor
       5705;2018031910;   10;   4.7;  80;eor
       5705;2018031911;   10;   3.8;  90;eor
       5705;2018031912;   10;   3.9;  90;eor
       5705;2018031913;   10;   3.5;  70;eor
       5705;2018031914;   10;   4.8;  90;eor
       5705;2018031915;   10;   5.3;  90;eor
       5705;2018031916;   10;   4.8;  90;eor
       5705;2018031917;   10;   4.2;  80;eor
       5705;2018031918;   10;   3.9;  50;eor
       5705;2018031919;   10;   4.4;  50;eor
       5705;2018031920;   10;   4.2;  60;eor
       5705;2018031921;   10;   4.3;  60;eor
       5705;2018031922;   10;   2.6;  40;eor
       5705;2018031923;   10;   1.9;  10;eor
       5705;2018032000;   10;   1.7;  20;eor
       5705;2018032001;   10;   1.8;  10;eor
       5705;2018032002;   10;   1.9;  10;eor
       5705;2018032003;   10;   1.8; 360;eor
       5705;2018032004;   10;   1.9; 340;eor
       5705;2018032005;   10;   2.6; 350;eor
       5705;2018032006;   10;   1.9; 350;eor
       5705;2018032007;   10;   1.5; 300;eor
       5705;2018032008;   10;   1.3; 260;eor
       5705;2018032009;   10;   1.8; 280;eor
       5705;2018032010;   10;   3.7; 310;eor
       5705;2018032011;   10;   3.6; 320;eor
       5705;2018032012;   10;   3.7; 300;eor
       5705;2018032013;   10;   3.8; 320;eor
       5705;2018032014;   10;   3.5; 320;eor
       5705;2018032015;   10;   3.1; 320;eor
       5705;2018032016;   10;   2.8; 340;eor
       5705;2018032017;   10;   2.1; 350;eor
       5705;2018032018;   10;   2.3;  10;eor
       5705;2018032019;   10;   3.4;  40;eor
       5705;2018032020;   10;   2.8;  40;eor
       5705;2018032021;   10;   2.2;  20;eor
       5705;2018032022;   10;   2.3; 360;eor
       5705;2018032023;   10;   2.0; 360;eor
       5705;2018032100;   10;   2.4; 350;eor
       5705;2018032101;   10;   2.6; 360;eor
       5705;2018032102;   10;   2.7; 350;eor
       5705;2018032103;   10;   2.4;  10;eor
       5705;2018032104;   10;   2.3; 360;eor
       5705;2018032105;   10;   2.0; 360;eor
       5705;2018032106;   10;   2.5; 360;eor
       5705;2018032107;   10;   2.0;  10;eor
       5705;2018032108;   10;   1.6;  20;eor
       5705;2018032109;   10;   2.8;  50;eor
       5705;2018032110;   10;   3.2;  60;eor
       5705;2018032111;   10;   2.8;  70;eor
       5705;2018032112;   10;   2.9;  80;eor
       5705;2018032113;   10;   2.2;  90;eor
       5705;2018032114;   10;   2.8;  90;eor
       5705;2018032115;   10;   1.8; 340;eor
       5705;2018032116;   10;   1.4;  80;eor
       5705;2018032117;   10;   2.8; 220;eor
       5705;2018032118;   10;   3.2; 230;eor
       5705;2018032119;   10;   1.8; 230;eor
       5705;2018032120;   10;   1.8; 210;eor
       5705;2018032121;   10;   2.0; 190;eor
       5705;2018032122;   10;   2.6; 190;eor
       5705;2018032123;   10;   2.3; 190;eor
       5705;2018032200;   10;   2.6; 180;eor
       5705;2018032201;   10;   2.7; 170;eor
       5705;2018032202;   10;   2.5; 180;eor
       5705;2018032203;   10;   2.0; 190;eor
       5705;2018032204;   10;   2.1; 200;eor
       5705;2018032205;   10;   1.7; 190;eor
       5705;2018032206;   10;   2.5; 200;eor
       5705;2018032207;   10;   2.8; 230;eor
       5705;2018032208;   10;   2.7; 200;eor
       5705;2018032209;   10;   4.4; 250;eor
       5705;2018032210;   10;   5.9; 260;eor
       5705;2018032211;   10;   5.8; 250;eor
       5705;2018032212;   10;   5.5; 250;eor
       5705;2018032213;   10;   7.2; 260;eor
       5705;2018032214;   10;   6.3; 250;eor
       5705;2018032215;   10;   4.0; 250;eor
       5705;2018032216;   10;   3.3; 250;eor
       5705;2018032217;   10;   1.8; 220;eor
       5705;2018032218;   10;   1.4; 220;eor
       5705;2018032219;   10;   1.5; 220;eor
       5705;2018032220;   10;   1.3; 230;eor
       5705;2018032221;   10;   1.1; 220;eor
       5705;2018032222;   10;   1.6; 210;eor
       5705;2018032223;   10;   1.4; 210;eor
       5705;2018032300;   10;   1.9; 270;eor
       5705;2018032301;   10;   1.1; 210;eor
       5705;2018032302;   10;   1.6; 200;eor
       5705;2018032303;   10;   1.8; 210;eor
       5705;2018032304;   10;   1.8; 210;eor
       5705;2018032305;   10;   1.5; 200;eor
       5705;2018032306;   10;   1.9; 230;eor
       5705;2018032307;   10;   2.4; 240;eor
       5705;2018032308;   10;   1.2; 220;eor
       5705;2018032309;   10;   1.1; 250;eor
       5705;2018032310;   10;   1.9; 280;eor
       5705;2018032311;   10;   2.3; 250;eor
       5705;2018032312;   10;   2.9; 250;eor
       5705;2018032313;   10;   3.0; 230;eor
       5705;2018032314;   10;   2.8; 190;eor
       5705;2018032315;   10;   4.0; 220;eor
       5705;2018032316;   10;   4.0; 210;eor
       5705;2018032317;   10;   3.5; 230;eor
       5705;2018032318;   10;   1.6; 230;eor
       5705;2018032319;   10;   2.3; 170;eor
       5705;2018032320;   10;   1.9; 170;eor
       5705;2018032321;   10;   1.7; 170;eor
       5705;2018032322;   10;   2.1; 170;eor
       5705;2018032323;   10;   1.7; 170;eor
       5705;2018032400;   10;   1.6; 180;eor
       5705;2018032401;   10;   1.4; 150;eor
       5705;2018032402;   10;   1.6; 140;eor
       5705;2018032403;   10;   1.7; 130;eor
       5705;2018032404;   10;   1.5; 110;eor
       5705;2018032405;   10;   2.0; 120;eor
       5705;2018032406;   10;   2.2;  90;eor
       5705;2018032407;   10;   1.5;  90;eor
       5705;2018032408;   10;   2.2; 150;eor
       5705;2018032409;   10;   2.5; 150;eor
       5705;2018032410;   10;   5.0; 130;eor
       5705;2018032411;   10;   5.1; 140;eor
       5705;2018032412;   10;   6.4; 160;eor
       5705;2018032413;   10;   5.8; 150;eor
       5705;2018032414;   10;   4.7; 140;eor
       5705;2018032415;   10;   4.6; 140;eor
       5705;2018032416;   10;   5.2; 140;eor
       5705;2018032417;   10;   3.5; 170;eor
       5705;2018032418;   10;   2.1; 130;eor
       5705;2018032419;   10;   1.4; 120;eor
       5705;2018032420;   10;   1.2; 220;eor
       5705;2018032421;   10;   0.8; 130;eor
       5705;2018032422;   10;   1.6; 140;eor
       5705;2018032423;   10;   1.5; 160;eor
       5705;2018032500;   10;   0.9; 110;eor
       5705;2018032501;   10;   0.4; 150;eor
       5705;2018032502;   10;   1.3;  60;eor
       5705;2018032503;   10;   2.1;  40;eor
       5705;2018032504;   10;   2.0;  40;eor
       5705;2018032505;   10;   1.6;  30;eor
       5705;2018032506;   10;   1.3;  20;eor
       5705;2018032507;   10;   1.2;  30;eor
       5705;2018032508;   10;   1.0; 270;eor
       5705;2018032509;   10;   1.2; 280;eor
       5705;2018032510;   10;   1.4; 150;eor
       5705;2018032511;   10;   2.0; 120;eor
       5705;2018032512;   10;   2.2; 110;eor
       5705;2018032513;   10;   2.6; 120;eor
       5705;2018032514;   10;   2.3;  30;eor
       5705;2018032515;   10;   2.1; 350;eor
       5705;2018032516;   10;   2.2; 330;eor
       5705;2018032517;   10;   3.2; 130;eor
       5705;2018032518;   10;   1.8;  90;eor
       5705;2018032519;   10;   0.5; 190;eor
       5705;2018032520;   10;   0.8; 300;eor
       5705;2018032521;   10;   2.8; 340;eor
       5705;2018032522;   10;   2.5; 320;eor
       5705;2018032523;   10;   1.1; 330;eor
       5705;2018032600;   10;   1.0; 340;eor
       5705;2018032601;   10;   1.9; 350;eor
       5705;2018032602;   10;   2.1; 350;eor
       5705;2018032603;   10;   1.5; 350;eor
       5705;2018032604;   10;   1.6; 340;eor
       5705;2018032605;   10;   2.4; 350;eor
       5705;2018032606;   10;   1.8; 350;eor
       5705;2018032607;   10;   2.2; 360;eor
       5705;2018032608;   10;   1.6; 360;eor
       5705;2018032609;   10;   1.4;  10;eor
       5705;2018032610;   10;   2.1;  40;eor
       5705;2018032611;   10;   2.0; 340;eor
       5705;2018032612;   10;   2.4; 340;eor
       5705;2018032613;   10;   3.1; 340;eor
       5705;2018032614;   10;   2.9; 350;eor
       5705;2018032615;   10;   2.6; 350;eor
       5705;2018032616;   10;   1.9; 320;eor
       5705;2018032617;   10;   1.8; 290;eor
       5705;2018032618;   10;   1.8; 290;eor
       5705;2018032619;   10;   1.3; 260;eor
       5705;2018032620;   10;   1.5; 320;eor
       5705;2018032621;   10;   1.6; 310;eor
       5705;2018032622;   10;   0.9; 250;eor
       5705;2018032623;   10;   0.7; 180;eor
       5705;2018032700;   10;   1.1; 320;eor
       5705;2018032701;   10;   1.2; 240;eor
       5705;2018032702;   10;   1.5; 330;eor
       5705;2018032703;   10;   1.5; 300;eor
       5705;2018032704;   10;   1.5; 300;eor
       5705;2018032705;   10;   0.7; 240;eor
       5705;2018032706;   10;   1.4; 180;eor
       5705;2018032707;   10;   1.8; 160;eor
       5705;2018032708;   10;   1.5; 220;eor
       5705;2018032709;   10;   1.8; 170;eor
       5705;2018032710;   10;   4.7; 220;eor
       5705;2018032711;   10;   5.6; 240;eor
       5705;2018032712;   10;   5.8; 250;eor
       5705;2018032713;   10;   7.3; 260;eor
       5705;2018032714;   10;   6.7; 260;eor
       5705;2018032715;   10;   6.4; 250;eor
       5705;2018032716;   10;   4.5; 250;eor
       5705;2018032717;   10;   3.3; 200;eor
       5705;2018032718;   10;   3.0; 170;eor
       5705;2018032719;   10;   2.2; 180;eor
       5705;2018032720;   10;   3.4; 240;eor
       5705;2018032721;   10;   1.3; 240;eor
       5705;2018032722;   10;   2.7; 230;eor
       5705;2018032723;   10;   3.3; 240;eor
       5705;2018032800;   10;   2.5; 220;eor
       5705;2018032801;   10;   2.7; 190;eor
       5705;2018032802;   10;   3.0; 180;eor
       5705;2018032803;   10;   2.9; 180;eor
       5705;2018032804;   10;   2.3; 200;eor
       5705;2018032805;   10;   3.2; 250;eor
       5705;2018032806;   10;   3.2; 250;eor
       5705;2018032807;   10;   3.4; 250;eor
       5705;2018032808;   10;   5.5; 270;eor
       5705;2018032809;   10;   5.5; 280;eor
       5705;2018032810;   10;   7.0; 270;eor
       5705;2018032811;   10;   7.8; 280;eor
       5705;2018032812;   10;   8.1; 280;eor
       5705;2018032813;   10;   6.7; 280;eor
       5705;2018032814;   10;   4.6; 270;eor
       5705;2018032815;   10;   5.3; 250;eor
       5705;2018032816;   10;   4.4; 240;eor
       5705;2018032817;   10;   4.4; 180;eor
       5705;2018032818;   10;   5.2; 180;eor
       5705;2018032819;   10;   3.9; 240;eor
       5705;2018032820;   10;   4.5; 250;eor
       5705;2018032821;   10;   6.8; 260;eor
       5705;2018032822;   10;   8.1; 280;eor
       5705;2018032823;   10;   9.1; 290;eor
       5705;2018032900;   10;   8.8; 310;eor
       5705;2018032901;   10;   8.8; 300;eor
       5705;2018032902;   10;   8.6; 310;eor
       5705;2018032903;   10;   6.8; 310;eor
       5705;2018032904;   10;   4.1; 300;eor
       5705;2018032905;   10;   4.6; 290;eor
       5705;2018032906;   10;   2.7; 290;eor
       5705;2018032907;   10;   2.7; 280;eor
       5705;2018032908;   10;   3.7; 270;eor
       5705;2018032909;   10;   5.5; 280;eor
       5705;2018032910;   10;   4.7; 290;eor
       5705;2018032911;   10;   5.4; 290;eor
       5705;2018032912;   10;   5.0; 290;eor
       5705;2018032913;   10;   4.6; 300;eor
       5705;2018032914;   10;   6.1; 280;eor
       5705;2018032915;   10;   4.7; 280;eor
       5705;2018032916;   10;   4.5; 260;eor
       5705;2018032917;   10;   4.4; 250;eor
       5705;2018032918;   10;   2.6; 250;eor
       5705;2018032919;   10;   1.1; 280;eor
       5705;2018032920;   10;   1.4; 190;eor
       5705;2018032921;   10;   1.4; 170;eor
       5705;2018032922;   10;   1.8; 170;eor
       5705;2018032923;   10;   2.3; 160;eor
       5705;2018033000;   10;   1.9; 170;eor
       5705;2018033001;   10;   1.6; 150;eor
       5705;2018033002;   10;   1.3; 140;eor
       5705;2018033003;   10;   0.6; 310;eor
       5705;2018033004;   10;   0.5; 260;eor
       5705;2018033005;   10;   1.0;  30;eor
       5705;2018033006;   10;   1.6;  20;eor
       5705;2018033007;   10;   1.1;  80;eor
       5705;2018033008;   10;   1.5; 130;eor
       5705;2018033009;   10;   1.5; 170;eor
       5705;2018033010;   10;   2.1; 150;eor
       5705;2018033011;   10;   4.5; 160;eor
